areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,485.0,99.89247311827957,0.478494623655914,NaN,0.0,NaN,445.0,0.25795033996040967,365.7948480402024,0.39332779359161546,0.25508230055421793,0.0,0.0,930.0,930.0,0.0,52.1505376344086,47.8494623655914,0.0,NaN,NaN,89.49843100172163,0.34537157115771766,0.0,1.0,NaN,0.0,0.5338537188801603,0.7874682603253776,0.478494623655914,0.2541512289076181,NaN,0.521505376344086,0.7458487710923819,0.521505376344086,1
NaN,NaN,0.0,467.0,99.89247311827957,0.4978494623655914,NaN,0.0,NaN,463.0,0.21275203124200123,346.63497673575495,0.37272578143629564,0.2564185571675651,0.0,0.0,930.0,930.0,0.0,50.215053763440864,49.784946236559136,0.0,NaN,NaN,89.96727133305913,0.34678134903425323,0.0,1.0,NaN,0.0,0.53163188292689,0.7801252938617318,0.4978494623655914,0.2838695445933731,NaN,0.5021505376344086,0.7161304554066269,0.5021505376344086,2
NaN,NaN,0.0,480.0,99.6774193548387,0.4838709677419355,NaN,0.0,NaN,450.0,0.24174342844304653,366.30702321067463,0.39387851958137055,0.25470336775003405,0.0,0.0,930.0,930.0,0.0,51.61290322580645,48.38709677419355,0.0,NaN,NaN,89.36547825919163,0.34533683719805763,0.0,1.0,NaN,0.0,0.5371888291726348,0.7856665546425775,0.4838709677419355,0.26925620423106356,NaN,0.5161290322580645,0.7307437957689363,0.5161290322580645,3
NaN,NaN,0.0,464.0,98.81720430107526,0.5010752688172043,NaN,0.0,NaN,466.0,0.21681238411577394,364.7276616119167,0.3921802813031362,0.2550577287130383,0.0,0.0,930.0,930.0,0.0,49.89247311827957,50.10752688172043,0.0,NaN,NaN,89.48980970095836,0.3464894089502935,0.0,1.0,NaN,0.0,0.5349746820223062,0.7788371359491594,0.5010752688172043,0.27181157214482066,NaN,0.4989247311827957,0.7281884278551792,0.4989247311827957,4
NaN,NaN,0.0,472.0,98.81720430107526,0.4924731182795699,NaN,0.0,NaN,458.0,0.22503948124913584,357.60694744495936,0.3845235994031821,0.2548162589353229,0.0,0.0,930.0,930.0,0.0,50.75268817204301,49.24731182795699,0.0,NaN,NaN,89.40508737332968,0.34701864493571627,0.0,1.0,NaN,0.0,0.529738109876037,0.7743648782853603,0.4924731182795699,0.27562924114486254,NaN,0.5075268817204301,0.7243707588551375,0.5075268817204301,5
NaN,NaN,0.0,472.0,99.78494623655914,0.4924731182795699,NaN,0.0,NaN,458.0,0.22019003679903343,350.3425366804624,0.37671240503275527,0.25660296101409785,0.0,0.0,930.0,930.0,0.0,50.75268817204301,49.24731182795699,0.0,NaN,NaN,90.0319714510193,0.3472790607072728,0.0,1.0,NaN,0.0,0.525125528601511,0.7809440149454296,0.4924731182795699,0.28391165578412914,NaN,0.5075268817204301,0.7160883442158709,0.5075268817204301,6
NaN,NaN,0.0,468.0,98.70967741935483,0.4967741935483871,NaN,0.0,NaN,462.0,0.21475958111738577,357.7838715621673,0.3847138403894272,0.25547495525183384,0.0,0.0,930.0,930.0,0.0,50.32258064516129,49.67741935483871,0.0,NaN,NaN,89.63619822149978,0.34747162733370635,0.0,1.0,NaN,0.0,0.530102932010273,0.7741041091785809,0.4967741935483871,0.2845480092244439,NaN,0.5032258064516129,0.7154519907755561,0.5032258064516129,7
NaN,NaN,0.0,474.0,99.89247311827957,0.49032258064516127,NaN,0.0,NaN,456.0,0.2362386808151974,352.43082671195646,0.3789578781848994,0.25612295867841883,0.0,0.0,930.0,930.0,0.0,50.96774193548387,49.03225806451613,0.0,NaN,NaN,89.8635573516203,0.34687536000997854,0.0,1.0,NaN,0.0,0.5263268784737853,0.7789393220751201,0.49032258064516127,0.26464411391550086,NaN,0.5096774193548387,0.7353558860844992,0.5096774193548387,8
NaN,NaN,0.0,474.0,99.89247311827957,0.49032258064516127,NaN,0.0,NaN,456.0,0.22993953260336655,354.7506110554432,0.3814522699520895,0.2559377141213022,0.0,0.0,930.0,930.0,0.0,50.96774193548387,49.03225806451613,0.0,NaN,NaN,89.7985622611042,0.3464920492881332,0.0,1.0,NaN,0.0,0.5341521937951761,0.7828110959218878,0.49032258064516127,0.27540249616634566,NaN,0.5096774193548387,0.7245975038336543,0.5096774193548387,9
NaN,NaN,0.0,480.0,98.70967741935483,0.4838709677419355,NaN,0.0,NaN,450.0,0.23873380603992414,356.06230937618835,0.38286269825396596,0.2556483917259792,0.0,0.0,930.0,930.0,0.0,51.61290322580645,48.38709677419355,0.0,NaN,NaN,89.69705031621938,0.34754000247300426,0.0,1.0,NaN,0.0,0.5294124959305535,0.774359949678705,0.4838709677419355,0.27415722459675546,NaN,0.5161290322580645,0.7258427754032445,0.5161290322580645,10
