_id,_rev,alejado,app_foreground,battery_l,battery_t,bw,devid,df_delay,df_saltos,ds,dv_delay,dv_saltos,indice_en_prueba,indice_intervalo,mood,mos,ns,prueba_nro,ram,sdk,st,t_cpu,ts_from,ts_to
31c54b0060fa1a0c1f7ccff361641898,1-af5eed82fb7f5c3a67fbc3b0c4aed81e,172278,com.android.vpndialogs,59.0,31.975,0,c4a9b97bec0deec7,139.5,2.0,7,44.75,9.0,1,0,,5,4.0,2,311.25,24,3.0,42.5,1528225724547,1528225784547
31c54b0060fa1a0c1f7ccff36165553a,1-f29ac3911577c436412dc809bf7bdef8,86051,com.juvomobileinc.tigoshop.py,97.0,26.833333333333332,7.770030499491675e-07,11d70c1436d1ce27,217.0,2.0,6,95.66666666666667,8.0,1,0,,5,4.0,3,495.3333333333333,24,2.0,44.666666666666664,1527622497996,1527622557996
31c54b0060fa1a0c1f7ccff36165905c,1-3c4c55e3d973f5397e758ce90cb35249,217179,org.pol.jmgo.qoesurveyor,,,0,4261a8320ddd09d0,,,6,,,1,0,5.0,5,4.0,1,164.25,22,,35.0,1528233401122,1528233461122
31c54b0060fa1a0c1f7ccff36165991d,1-45837dc4404f706b305d553654059cff,25892,org.pol.jmgo.qoesurveyor,,,3.0444292595123416e-07,2e9b9b3b97476bf5,,,8,,,1,0,3.357142857142857,3,,1,1561.0,26,,32.7,1527628142884,1527628202884
31c54b0060fa1a0c1f7ccff36165d536,1-8e5cd5daf1e45c11314b453f6aed5648,87438,com.google.android.youtube,,,9.008555457409044e-05,1d966fc8f0e98430,84.33333333333333,2.0,8,53.333333333333336,8.0,1,6,4.0,5,4.0,3,810.0,23,,40.84866666666667,1527619749910,1527619809910
31c54b0060fa1a0c1f7ccff3616699b4,1-2b7de0d9b8d199f2b76854071510dbfa,33514,org.pol.jmgo.qoesurveyor,46.0,32.2,1.0873418776353727e-07,9f174fc0bd3480a6,,,2,,,1,0,,5,4.0,1,274.0,22,,32.2,1527623012125,1527623072125
31c54b0060fa1a0c1f7ccff36168a609,1-b17f64d067bb2fc7d58dc4e9fa71c81d,60000,,,,0,d88a327ce250630,,,7,,,1,66,,5,,3,,24,,,1528221498155,1528221558155
31c54b0060fa1a0c1f7ccff36168df9d,1-2b316633950ddfa3ae38ef5b558fee84,145956,,,,0,9c19bb5d04be923e,,,6,,,1,6,,5,,2,,24,,,1527697463686,1527697523686
31c54b0060fa1a0c1f7ccff3616a7b1d,1-7e30dd559b2247c4796569774c7fd71e,51722,,,,0,790c227141314780,,,7,,,1,22,,5,,1,,22,,,1528298213656,1528298273656
31c54b0060fa1a0c1f7ccff3616a8a8e,1-8adc0b42ee2d63ed682ffabc9a315a34,103493,com.lge.launcher2,98.0,27.0,7.257079048682523e-07,bbe3002f6e378eed,506.6666666666667,1.0,6,209.66666666666666,17.0,1,0,3.0,2,3.0,1,235.0,23,,27.2915,1528231072974,1528231132974
31c54b0060fa1a0c1f7ccff3616af9a3,1-bcc0e8d90b1d25ae1d25bba6d0d986f4,60409,com.huawei.android.launcher,,,1.5072852785786905e-05,e64bbee157aededc,36.333333333333336,2.0,8,21.0,9.0,1,0,,3,4.0,1,1149.3333333333333,26,4.0,33.00733333333333,1528282457070,1528282517070
31c54b0060fa1a0c1f7ccff3616b5146,1-5ae5fc262610317ccef2a4c66f8c3e88,57626,,,,4.407374543757604e-06,4192432e1cf42d52,,,7,,,1,0,,5,3.488888888888889,1,,21,,,1527617791493,1527617851493
31c54b0060fa1a0c1f7ccff3616b6113,1-93180fd2159b642447054f8d68bc7638,64955,com.samsung.android.spay,42.0,24.599999999999998,1.2256195730071167e-06,6e85b338913ae764,83.66666666666667,2.0,7,91.66666666666667,8.0,1,0,,5,4.0,3,563.6666666666666,24,3.0,33.0,1528254915949,1528254975949
31c54b0060fa1a0c1f7ccff3616bf546,1-3a5e3fc8b55511aa67126d65537f5f3a,70470,,6.0,28.566666666666666,3.27784696921718e-05,d554e3b29fe24a3b,121.0,2.0,5,41.666666666666664,9.0,1,2,3.5,2,4.0,2,265.3333333333333,23,,49.0,1528228335569,1528228395569
31c54b0060fa1a0c1f7ccff3616c33cb,1-9da6588950130aac6b211e62d00ddd0c,118030,com.google.android.youtube,19.666666666666668,33.166666666666664,5.346258895685072e-05,c35c6393398f7068,153.5,2.0,6,30.5,9.0,1,0,5.0,5,4.0,1,460.6666666666667,24,3.0,57.0,1527450453002,1527450513002
31c54b0060fa1a0c1f7ccff3616cac82,1-396e050c7655d0d08c03a45b3723ddbe,47080,,,,0.00017654448159197346,4c3dfa2cea50e9bb,17.0,1.0,8,11.0,10.0,1,13,,1,3.3555555555555556,4,1312.6666666666667,26,,27.233333333333334,1526598373604,1526598433604
31c54b0060fa1a0c1f7ccff3616d5671,1-1622797fea9690e142d7bc385f590df1,62986,,21.0,20.7,5.184713588106865e-07,332d672c51091609,115.0,1.0,6,19.0,10.0,1,0,3.0,5,3.5,1,412.6666666666667,24,4.0,33.0,1528270496542,1528270556542
31c54b0060fa1a0c1f7ccff3616df246,1-7dbffa36b62e2101624c834b1d1cb10b,57039,com.google.android.youtube,54.0,31.600000000000005,2.085837236046066e-06,61d848e7503b5852,69.0,2.0,6,29.5,9.0,1,14,,4,4.0,3,490.6666666666667,24,2.0,39.0,1527036463337,1527036523337
31c54b0060fa1a0c1f7ccff3616e4428,1-eb5b56303b6b5e6e5df647189cb53961,61617,com.adobe.reader,22.0,27.366666666666664,7.108651922467959e-05,867fe59be043d779,153.0,2.0,5,147.0,9.0,1,0,,5,3.371428571428571,1,177.0,21,,48.0,1528263748557,1528263808557
31c54b0060fa1a0c1f7ccff3616ea117,1-c979f3401642d6cdb2907a50a2b0d41c,60145,,57.0,31.7,3.296529057849036e-06,a1f8f29e35209a42,97.66666666666667,2.0,8,14.666666666666666,9.0,1,0,3.6666666666666665,5,4.0,1,358.3333333333333,24,4.0,31.083333333333332,1527538321702,1527538381702
31c54b0060fa1a0c1f7ccff3616ec9d6,1-13ab5b8ae5661d73f9d9482dcff11d2b,14822,,82.0,27.0,1.3636572723787936e-07,4504da30b01769b7,,,6,,,1,0,5.0,5,,2,187.0,23,,27.0,1528339416525,1528339476525
31c54b0060fa1a0c1f7ccff3616f267d,1-883f5aa154182d6e07d6320299a0a48c,113620,,75.0,28.400000000000002,6.245175913734771e-07,7e4cfd066dafa944,118.66666666666667,2.0,6,58.0,8.0,1,0,3.0,5,4.0,1,534.0,24,3.0,41.666666666666664,1528483548683,1528483608683
31c54b0060fa1a0c1f7ccff3616f49ad,1-867c3544b4de7e1bb2ad6633c0b7b14c,97539,com.android.vending,100.0,32.766666666666666,2.436279395343411e-07,9de8b4b98c575ea5,125.33333333333333,2.0,7,44.0,9.0,1,0,4.0,5,4.0,1,764.3333333333334,24,4.0,32.766666666666666,1526659136592,1526659196592
31c54b0060fa1a0c1f7ccff36170013a,1-3857d7c369195f1c1981b51ef4ab9772,60440,com.android.settings,59.666666666666664,38.766666666666666,2.0800645322577958e-05,5a92d851bc704d,292.6666666666667,2.0,6,221.66666666666666,8.0,1,0,4.5,5,3.3529411764705883,1,429.6666666666667,22,4.0,56.333333333333336,1527642981962,1527643041962
31c54b0060fa1a0c1f7ccff3617069f1,1-6118e51693123436a1427b2df9aa743c,64828,org.pol.jmgo.qoesurveyor,,,2.080538924351261e-05,a6fb86ca165ca918,74.5,1.0,7,70.0,17.0,1,0,4.0,3,4.0,1,624.3333333333334,25,2.0,0.47833333333333333,1527621054867,1527621114867
31c54b0060fa1a0c1f7ccff36170efb0,1-39a964f02f0abb8a44792bcb258bf53b,60000,,,,0,65e49509039eb913,,,7,,,1,0,4.0,2,,1,,24,,,1527618485728,1527618545728
31c54b0060fa1a0c1f7ccff3617199af,1-5cdd0ba2c64685a1198629d2adc1751e,29667,org.pol.jmgo.qoesurveyor,80.0,30.143999999999995,9.18760687321878e-07,247e4508ec4521f9,40.0,1.0,9,66.0,17.0,1,17,4.0,4,4.0,6,1140.76,26,2.0,30.143999999999995,1527473290336,1527473350336
31c54b0060fa1a0c1f7ccff36171d771,1-c061db13cd8e5918e84c7dce47043f26,60000,,,,0,6c3fa7f635a073f5,,,9,,,1,1,3.1666666666666665,3,,2,,27,,,1525397793046,1525397853046
31c54b0060fa1a0c1f7ccff3617277fd,1-16d6f53b41e94b9697a7a102942bccd4,59327,com.sec.android.app.launcher,28.333333333333332,31.099999999999998,4.45484335261079e-05,7caeb732fb3ad6af,143.66666666666666,1.0,5,97.33333333333333,17.0,1,18,,5,4.0,3,427.6666666666667,23,,44.46666666666666,1529721236820,1529721296820
31c54b0060fa1a0c1f7ccff36173cf44,1-352e2d1ba21d37017cb4042a6a91c707,28633791,org.pol.jmgo.qoesurveyor,89.33333333333333,40.13333333333333,4.028100864985584e-06,344404a75543aaf0,83.33333333333333,1.0,,102.66666666666667,17.0,1,32,5.0,4,3.4,6,870.0,,,63.0,1527721684595,1527721744595
31c54b0060fa1a0c1f7ccff361751a02,1-50f2d23fb062a46243bac8ebcf5b9634,60598,com.google.android.youtube,59.0,32.4,1.67823602939951e-06,0264ea70c8976793,,,9,,,1,0,,3,4.0,1,3182.0,27,3.0,32.4,1525213834112,1525213894112
31c54b0060fa1a0c1f7ccff361764075,1-01a1e4a17e538d2f580c68eb3a50e06e,60000,com.android.vpndialogs,83.0,30.233333333333334,1.9723671272145464e-07,3c66f51dbc94d163,74.5,2.0,9,37.5,9.0,1,0,4.0,3,4.0,1,2103.0,26,4.0,39.166666666666664,1526659109851,1526659169851
31c54b0060fa1a0c1f7ccff361767e2f,1-c4ae79ead82a53e35ef90246b6024a82,414589,,,,0,dcceb1b848daf324,,,4,,,1,0,2.5,3,,1,,23,,,1525359490465,1525359550465
31c54b0060fa1a0c1f7ccff361768576,1-85bf86d60797c1c21401a94851b870b9,73666,com.android.vending,,,1.0431026149564175e-07,6f2a6c95c065c7a3,103.33333333333333,2.0,3,52.333333333333336,8.0,1,0,5.0,2,4.0,1,750.0,24,4.0,37.333333333333336,1527617718346,1527617778346
31c54b0060fa1a0c1f7ccff3617752e4,1-1d3b5e8e83919e98ff2522a7a2db3556,50582,android,76.0,23.65,4.0765568573857104e-05,f25d48f8931ef23f,32.5,1.0,6,24.5,10.0,1,15,,3,4.0,3,316.0,24,2.0,31.0,1526426087577,1526426147577
31c54b0060fa1a0c1f7ccff36178f505,1-a47c580a6b5e70f93af9c6608a0e6f72,63864,com.google.android.apps.docs,76.0,27.7,0.0001760268822186297,bd016d8f3093b6a4,136.0,2.0,7,54.0,9.0,1,0,,5,4.0,1,840.0,23,,52.0,1528254275774,1528254335774
31c54b0060fa1a0c1f7ccff361794963,1-bbf816fc2ea0ddcf3b4eab399a1645d7,33733,com.google.android.youtube,69.0,28.7,0,867287031950897,75.0,2.0,9,41.0,9.0,1,0,,3,,3,3073.0,27,,28.7,1522811177167,1522811237167
31c54b0060fa1a0c1f7ccff3617a5c2f,1-d06272fe038a24bf005ddc050d2396ab,57983,com.android.launcher3,,,1.4237202713288112e-06,a32d3af596578938,52.333333333333336,1.0,8,70.33333333333333,17.0,1,20,,3,4.0,1,1244.0,26,3.0,34.4,1530149507930,1530149567930
31c54b0060fa1a0c1f7ccff3617aaed3,1-f516a1493253b32f1d9ead626d12409f,61586,,26.333333333333332,27.7,2.0304437592706788e-05,81410329db99223d,75.33333333333333,2.0,5,58.333333333333336,17.0,1,6,3.0,5,4.0,1,440.3333333333333,23,,39.43333333333333,1529238918599,1529238978599
31c54b0060fa1a0c1f7ccff3617aedd7,1-b5f1b8198ae0b2e869e842a68e9c90c8,60000,,,,0,2f41118c2aee66ae,,,4,,,1,1,,5,,2,,23,,,1527618843358,1527618903358
31c54b0060fa1a0c1f7ccff3617b0383,1-26859b0b151f771f655a09b28beb045a,124186,,,,0.0006460094331761138,a208a7c4a26d8df7,91.5,2.0,8,32.5,9.0,1,0,,2,4.0,1,990.0,24,,36.9325,1528256379545,1528256439545
31c54b0060fa1a0c1f7ccff3617b10d2,1-6502469124bce7f923d039e05686b747,8926,,,,3.774737087715205e-07,d71847dfd6b46fcd,,,9,,,1,0,,3,,1,,27,,,1525134096657,1525134156657
